order_id,cust_id,prod_id,quantity,order_date
122691,805,4,4,2023-09-20
122692,2446,62,2,2023-11-05
122693,1294,8,5,2023-08-20
122694,1864,99,4,2023-10-07
122695,576,3,2,2023-05-22
122696,2198,8,5,2023-05-24
122697,2740,8,4,2023-01-10
122698,2148,5,1,2023-12-31
122699,2888,44,2,2023-01-03
122700,4787,43,3,2023-08-16
122701,828,93,5,2023-09-07
122702,3997,44,2,2023-12-14
122703,4934,15,1,2023-01-25
122704,3867,3,1,2023-09-23
122705,447,32,3,2023-11-27
122706,1391,98,2,2023-12-17
122707,1171,32,5,2023-05-10
122708,2247,64,5,2023-03-23
122709,4235,72,1,2023-01-21
122710,2512,20,1,2023-09-09
122711,1148,71,5,2023-05-21
122712,588,67,1,2023-06-13
122713,3668,84,2,2023-06-02
122714,3099,41,1,2023-05-13
122715,4315,13,3,2023-02-09
122716,1070,39,4,2023-12-25
122717,2271,81,1,2023-09-04
122718,1327,2,2,2023-07-29
122719,2532,65,2,2023-12-31
122720,2457,37,5,2023-08-04
122721,841,15,1,2023-06-09
122722,4584,83,5,2023-11-29
122723,27,42,5,2023-09-24
122724,3613,5,3,2023-09-02
122725,900,4,2,2023-10-21
122726,1241,14,5,2023-12-05
122727,1078,80,4,2023-03-20
122728,3106,79,2,2023-02-10
122729,4638,23,3,2023-02-16
122730,2892,85,5,2023-04-15
122731,14,23,2,2023-01-24
122732,997,72,3,2023-12-29
122733,2475,68,5,2023-09-01
122734,1478,12,3,2023-01-26
122735,610,33,4,2023-06-06
122736,679,87,4,2023-02-23
122737,1219,9,1,2023-09-18
122738,3704,9,3,2023-09-26
122739,3596,92,3,2023-08-29
122740,464,89,4,2023-10-24
122741,168,86,3,2023-05-09
122742,2729,43,1,2023-05-19
122743,3471,99,5,2023-05-30
122744,828,50,1,2023-07-08
122745,3572,95,4,2023-10-03
122746,1657,83,4,2023-11-30
122747,1463,88,1,2023-10-26
122748,4976,80,5,2023-07-22
122749,4341,9,1,2023-02-14
122750,720,51,1,2023-04-23
122751,513,98,4,2023-08-09
122752,1484,21,1,2023-05-14
122753,3181,8,1,2023-06-09
122754,1822,5,1,2023-07-12
122755,3579,68,4,2023-11-03
122756,1061,93,4,2023-09-25
122757,668,19,1,2023-07-28
122758,1265,21,2,2023-03-13
122759,780,95,2,2023-02-25
122760,960,7,5,2023-12-02
122761,4781,26,5,2023-12-17
122762,4931,67,4,2023-06-27
122763,729,46,4,2023-02-22
122764,4769,72,1,2023-09-26
122765,4575,46,5,2023-08-09
122766,1491,46,3,2023-03-07
122767,676,66,5,2023-03-12
122768,105,62,5,2023-07-11
122769,2252,74,2,2023-10-05
122770,4789,16,5,2023-05-21
122771,40,43,1,2023-05-06
122772,1964,5,5,2023-04-19
122773,756,85,4,2023-10-28
122774,2226,35,3,2023-02-22
122775,1295,65,4,2023-04-01
122776,4968,96,5,2023-09-17
122777,3256,30,1,2023-08-26
122778,4622,34,3,2023-07-24
122779,514,38,1,2023-10-02
122780,4827,12,3,2023-09-21
122781,3749,75,4,2023-11-07
122782,2148,50,3,2023-12-22
122783,769,50,1,2023-01-15
122784,4304,27,5,2023-04-24
122785,1495,65,4,2023-09-19
122786,1188,29,5,2023-06-23
122787,2177,40,4,2023-07-18
122788,747,62,2,2023-02-26
122789,250,46,3,2023-08-02
122790,2050,4,1,2023-04-26
122791,3627,69,1,2023-01-20
122792,2025,39,2,2023-03-08
122793,4349,62,2,2023-08-29
122794,3028,60,2,2023-05-28
122795,3351,42,2,2023-06-03
122796,841,97,1,2023-12-11
122797,3457,69,4,2023-08-26
122798,1253,41,3,2023-05-19
122799,2746,35,1,2023-09-05
122800,4969,63,3,2023-06-09
122801,4577,62,3,2023-09-06
122802,1089,27,4,2023-01-25
122803,876,86,5,2023-06-25
122804,1198,86,4,2023-10-27
122805,3776,23,1,2023-12-06
122806,1469,84,5,2023-02-15
122807,1121,72,2,2023-02-02
122808,3259,54,1,2023-07-09
122809,1677,25,1,2023-06-03
122810,2739,95,5,2023-11-13
122811,1934,97,1,2023-06-25
122812,2526,66,5,2023-12-05
122813,3861,25,4,2023-10-01
122814,2402,4,5,2023-12-20
122815,2713,79,1,2023-05-13
122816,553,14,5,2023-01-09
122817,4136,31,1,2023-04-22
122818,3192,66,3,2023-03-15
122819,4174,91,2,2023-07-01
122820,730,81,5,2023-03-31
122821,2777,40,3,2023-09-03
122822,3570,99,1,2023-02-08
122823,3484,66,4,2023-05-08
122824,394,28,3,2023-11-05
122825,4147,94,2,2023-08-05
122826,4911,88,4,2023-10-19
122827,4675,71,3,2023-06-25
122828,4682,2,4,2023-03-03
122829,3573,39,3,2023-12-14
122830,3800,76,5,2023-08-20
122831,1331,75,4,2023-09-16
122832,2428,51,4,2023-10-06
122833,3285,71,2,2023-01-19
122834,3174,87,5,2023-02-15
122835,4476,18,5,2023-04-18
122836,93,54,2,2023-04-23
122837,4022,24,4,2023-10-29
122838,1475,57,2,2023-09-28
122839,4083,14,4,2023-12-13
122840,3398,14,4,2023-09-17
122841,1084,65,2,2023-01-06
122842,4012,91,3,2023-03-24
122843,3067,57,3,2023-07-16
122844,1660,38,4,2023-02-09
122845,112,87,5,2023-05-20
122846,2724,35,1,2023-01-17
122847,1113,22,2,2023-02-26
122848,3439,51,2,2023-06-01
122849,4804,74,1,2023-05-24
122850,1825,61,4,2023-01-27
122851,1431,89,3,2023-04-10
122852,1245,45,4,2023-08-25
122853,3559,10,5,2023-05-24
122854,4400,99,5,2023-11-22
122855,804,97,4,2023-12-12
122856,3332,8,4,2023-08-22
122857,151,74,1,2023-03-18
122858,4547,88,1,2023-07-23
122859,710,25,1,2023-03-29
122860,3314,96,5,2023-01-24
122861,829,3,2,2023-04-10
122862,2184,75,5,2023-03-22
122863,3478,53,2,2023-01-22
122864,1667,54,2,2023-06-15
122865,4107,56,1,2023-04-10
122866,1814,48,5,2023-01-19
122867,4660,51,5,2023-01-18
122868,2006,14,4,2023-05-05
122869,1921,26,5,2023-11-07
122870,1756,63,5,2023-10-19
122871,2553,9,4,2023-07-14
122872,739,18,4,2023-09-06
122873,454,54,1,2023-12-13
122874,3039,24,1,2023-02-10
122875,3426,88,2,2023-02-26
122876,4661,65,4,2023-04-05
122877,3243,20,3,2023-03-20
122878,993,69,2,2023-11-21
122879,2323,5,5,2023-09-19
122880,4627,84,5,2023-02-22
122881,1892,60,3,2023-03-04
122882,4256,46,5,2023-05-19
122883,1840,31,3,2023-07-30
122884,4418,50,3,2023-10-04
122885,919,95,1,2023-11-05
122886,1996,40,1,2023-04-22
122887,2441,4,3,2023-04-27
122888,704,12,4,2023-05-26
122889,634,48,2,2023-11-14
122890,2257,13,4,2023-04-12
122891,1674,75,3,2023-12-02
122892,952,26,2,2023-07-26
122893,3223,78,2,2023-01-29
122894,3647,51,4,2023-11-15
122895,4315,18,4,2023-03-14
122896,661,45,2,2023-05-10
122897,872,100,1,2023-07-11
122898,2085,74,1,2023-11-03
122899,4474,39,5,2023-01-12
122900,941,2,4,2023-08-24
122901,2634,39,1,2023-07-26
122902,742,65,2,2023-05-16
122903,2680,7,1,2023-08-01
122904,97,81,3,2023-03-19
122905,3199,26,2,2023-03-29
122906,4498,65,1,2023-05-26
122907,2405,43,2,2023-04-16
122908,2943,68,2,2023-03-24
122909,1678,79,3,2023-07-14
122910,2093,39,2,2023-08-05
122911,3534,21,1,2023-08-14
122912,1314,73,5,2023-08-07
122913,1416,64,3,2023-07-03
122914,3621,22,2,2023-04-19
122915,4804,46,4,2023-11-22
122916,2874,22,3,2023-07-02
122917,1654,76,4,2023-05-04
122918,2832,83,2,2023-07-11
122919,4002,30,5,2023-09-30
122920,2921,64,3,2023-11-27
122921,3789,97,2,2023-05-23
122922,3331,73,4,2023-07-06
122923,2502,87,2,2023-04-12
122924,3817,87,1,2023-01-16
122925,2785,82,2,2023-08-30
122926,3019,68,1,2023-11-30
122927,2973,53,1,2023-06-24
122928,888,87,3,2023-05-03
122929,1346,6,4,2023-09-14
122930,4888,40,3,2023-08-04
122931,4350,64,1,2023-06-23
122932,4573,85,4,2023-11-05
122933,3301,3,1,2023-02-09
122934,140,24,5,2023-11-28
122935,3120,30,2,2023-10-27
122936,319,14,3,2023-01-05
122937,1128,68,2,2023-08-22
122938,2634,31,5,2023-11-04
122939,2095,90,5,2023-03-13
122940,1230,87,4,2023-02-11
122941,1501,24,1,2023-07-29
122942,699,7,3,2023-12-15
122943,304,15,4,2023-07-29
122944,4285,94,2,2023-06-06
122945,4476,60,5,2023-12-08
122946,4755,50,2,2023-11-19
122947,4280,97,2,2023-11-05
122948,4213,14,1,2023-02-12
122949,4812,90,4,2023-11-28
122950,2907,49,5,2023-07-31
122951,2200,25,2,2023-12-04
122952,2142,55,2,2023-03-21
122953,3115,68,1,2023-09-06
122954,4597,97,2,2023-08-13
122955,1753,7,2,2023-02-25
122956,2147,75,2,2023-02-17
122957,2057,50,2,2023-08-23
122958,1928,1,1,2023-01-12
122959,1683,68,5,2023-12-30
122960,2095,70,3,2023-03-01
122961,2653,61,3,2023-09-20
122962,102,14,5,2023-06-17
122963,1036,81,4,2023-03-10
122964,1913,58,5,2023-05-11
122965,1058,26,2,2023-09-05
122966,863,60,2,2023-10-03
122967,2935,82,1,2023-03-18
122968,3465,92,1,2023-03-27
122969,3739,72,4,2023-12-01
122970,461,64,3,2023-11-30
122971,2668,53,3,2023-09-14
122972,1118,73,3,2023-07-09
122973,2175,28,5,2023-12-12
122974,2255,11,2,2023-07-26
122975,712,90,3,2023-05-05
122976,1720,7,3,2023-07-06
122977,1246,70,2,2023-05-17
122978,3224,52,3,2023-02-26
122979,1960,85,2,2023-11-22
122980,1009,23,3,2023-10-25
122981,1653,43,3,2023-07-21
122982,2464,70,1,2023-02-23
122983,3730,58,5,2023-06-23
122984,4924,68,5,2023-08-14
122985,1591,31,3,2023-11-06
122986,4007,34,2,2023-11-28
122987,3615,60,5,2023-01-12
122988,990,33,4,2023-12-30
122989,2214,4,1,2023-12-07
122990,1883,5,3,2023-11-25
122991,4822,26,1,2023-08-26
122992,3986,32,4,2023-09-14
122993,4628,7,5,2023-09-18
122994,2880,41,2,2023-02-02
122995,1047,90,4,2023-08-14
122996,652,76,1,2023-07-06
122997,245,92,2,2023-06-26
122998,2056,60,5,2023-11-22
122999,3305,41,2,2023-06-26
123000,3645,64,2,2023-11-29
123001,1788,70,4,2023-03-18
123002,3044,1,2,2023-03-27
123003,4577,61,3,2023-09-24
123004,2747,18,1,2023-12-29
123005,2043,21,5,2023-09-23
123006,1115,28,4,2023-08-29
123007,3565,6,1,2023-01-17
123008,2487,61,5,2023-01-04
123009,2090,46,5,2023-05-27
123010,807,57,3,2023-03-11
123011,4682,23,1,2023-02-09
123012,2112,55,1,2023-02-04
123013,2810,4,1,2023-05-21
123014,4435,98,3,2023-12-29
123015,4217,14,4,2023-12-26
123016,4582,3,4,2023-01-12
123017,403,44,2,2023-09-24
123018,4345,39,5,2023-05-03
123019,3613,38,1,2023-05-11
123020,4300,92,1,2023-07-08
123021,4826,11,1,2023-06-01
123022,4023,82,1,2023-07-21
123023,1872,49,4,2023-04-07
123024,1115,34,2,2023-04-14
123025,3201,15,5,2023-01-12
123026,3403,33,5,2023-10-17
123027,3551,48,5,2023-12-31
123028,4195,98,2,2023-01-21
123029,273,82,3,2023-05-23
123030,3962,13,1,2023-08-07
123031,2698,45,3,2023-12-13
123032,4576,53,4,2023-08-20
123033,4270,32,3,2023-11-07
123034,4035,34,3,2023-11-01
123035,3607,43,2,2023-12-25
123036,1916,30,1,2023-08-06
123037,3615,23,1,2023-04-03
123038,269,87,2,2023-01-27
123039,722,2,3,2023-07-08
123040,3004,20,4,2023-03-22
123041,654,19,3,2023-11-19
123042,331,27,3,2023-02-17
123043,1324,46,2,2023-08-11
123044,1523,43,1,2023-03-15
123045,3547,23,2,2023-06-10
123046,507,2,5,2023-04-19
123047,2380,76,1,2023-05-31
123048,1291,50,1,2023-04-07
123049,4324,50,3,2023-10-09
123050,2564,46,2,2023-02-03
123051,2542,5,2,2023-12-16
123052,1739,78,4,2023-06-17
123053,4021,31,2,2023-01-28
123054,706,61,5,2023-06-11
123055,3504,26,1,2023-08-16
123056,259,92,2,2023-04-15
123057,2411,60,5,2023-04-05
123058,2157,13,2,2023-01-03
123059,29,62,5,2023-10-14
123060,4216,51,5,2023-08-25
123061,1416,94,2,2023-04-14
123062,4510,79,1,2023-11-09
123063,2074,37,5,2023-02-19
123064,2869,78,1,2023-04-08
123065,2689,90,4,2023-05-24
123066,770,28,2,2023-06-10
123067,2220,74,1,2023-10-28
123068,400,56,3,2023-03-06
123069,951,38,5,2023-03-11
123070,2429,98,4,2023-03-05
123071,4767,38,4,2023-09-23
123072,3872,66,3,2023-09-16
123073,1948,75,1,2023-03-24
123074,135,45,2,2023-08-02
123075,2256,62,3,2023-08-17
123076,3208,27,5,2023-01-03
123077,1450,57,5,2023-04-15
123078,2131,76,2,2023-08-09
123079,1076,11,3,2023-07-29
123080,4453,27,5,2023-04-07
123081,1066,15,1,2023-05-28
123082,4153,90,5,2023-03-10
123083,2891,83,2,2023-06-16
123084,953,74,5,2023-03-09
123085,1485,1,2,2023-01-01
123086,2700,68,5,2023-05-16
123087,1630,95,4,2023-12-19
123088,4138,65,4,2023-08-26
123089,1395,82,1,2023-03-04
123090,636,29,2,2023-07-14
123091,4664,15,3,2023-01-23
123092,2854,54,4,2023-07-17
123093,4773,55,3,2023-04-15
123094,2010,27,4,2023-02-05
123095,2427,64,3,2023-11-06
123096,1253,77,3,2023-12-12
123097,1060,38,4,2023-10-09
123098,2900,77,2,2023-06-27
123099,4906,82,1,2023-02-10
123100,5000,2,1,2023-08-21
123101,4467,74,3,2023-12-21
123102,1418,77,5,2023-01-27
123103,1093,10,5,2023-07-07
123104,974,47,4,2023-03-06
123105,2664,5,3,2023-12-22
123106,1936,8,4,2023-02-09
123107,1770,22,3,2023-08-25
123108,3634,78,4,2023-12-13
123109,3865,83,3,2023-08-27
123110,894,71,4,2023-05-06
123111,4405,75,5,2023-01-29
123112,3671,61,3,2023-10-14
123113,1311,26,1,2023-01-22
123114,2814,9,5,2023-10-10
123115,2038,39,4,2023-04-29
123116,3132,39,2,2023-12-10
123117,189,41,3,2023-09-09
123118,4258,6,4,2023-01-17
123119,4029,33,1,2023-03-13
123120,2916,79,4,2023-02-25
123121,2457,40,5,2023-04-23
123122,438,9,2,2023-08-23
123123,1332,36,1,2023-10-29
123124,4260,69,3,2023-08-25
123125,2601,15,5,2023-12-11
123126,3391,51,3,2023-10-08
123127,3174,61,1,2023-07-05
123128,4327,65,4,2023-11-11
123129,4902,6,5,2023-08-25
123130,705,44,5,2023-06-12
123131,784,48,2,2023-04-07
123132,657,7,1,2023-02-04
123133,2627,98,2,2023-01-22
123134,3142,72,2,2023-10-10
123135,3176,36,3,2023-12-21
123136,3256,55,2,2023-11-23
123137,4256,18,3,2023-03-17
123138,4880,2,1,2023-11-16
123139,128,10,3,2023-10-08
123140,4187,66,2,2023-09-16
123141,3984,17,3,2023-03-22
123142,577,81,2,2023-09-25
123143,3404,43,4,2023-02-12
123144,1678,78,3,2023-07-05
123145,1899,5,5,2023-01-04
123146,3657,58,4,2023-11-29
123147,4104,93,2,2023-08-26
123148,4504,73,3,2023-03-21
123149,4984,59,2,2023-12-02
123150,1538,96,3,2023-12-17
123151,3409,37,2,2023-12-25
123152,400,39,2,2023-04-30
123153,2027,99,5,2023-04-02
123154,2934,61,4,2023-12-24
123155,3360,21,4,2023-03-06
123156,1156,24,5,2023-12-19
123157,1092,84,5,2023-09-03
123158,3209,9,2,2023-06-25
123159,2037,11,5,2023-10-02
123160,3943,77,4,2023-03-26
123161,3145,88,2,2023-03-25
123162,2622,27,1,2023-02-19
123163,1389,24,4,2023-02-17
123164,1074,88,5,2023-11-05
123165,574,95,3,2023-06-18
123166,3639,59,2,2023-08-25
123167,3449,49,1,2023-04-04
123168,1777,55,4,2023-10-31
123169,2889,29,1,2023-03-03
123170,4353,6,3,2023-04-06
123171,2730,3,3,2023-07-08
123172,362,9,5,2023-08-14
123173,745,62,5,2023-05-17
123174,1575,49,4,2023-08-26
123175,4665,2,3,2023-11-16
123176,4670,29,4,2023-08-25
123177,2985,38,4,2023-01-25
123178,1204,19,1,2023-07-26
123179,2898,27,1,2023-03-10
123180,2715,25,2,2023-04-29
123181,1826,2,1,2023-11-12
123182,1184,52,5,2023-03-20
123183,1729,20,1,2023-07-09
123184,3463,60,3,2023-12-13
123185,4304,62,5,2023-12-14
123186,3495,26,1,2023-10-17
123187,3307,67,3,2023-01-03
123188,821,42,4,2023-01-09
123189,3382,36,5,2023-06-18
123190,3378,13,1,2023-09-12
123191,4348,74,2,2023-09-12
123192,4360,9,4,2023-10-20
123193,1295,73,5,2023-12-17
123194,2346,33,2,2023-08-22
123195,2485,11,2,2023-06-25
123196,954,1,3,2023-10-09
123197,2261,60,4,2023-04-11
123198,4025,55,4,2023-11-28
123199,1269,29,1,2023-04-22
123200,415,31,4,2023-08-04
123201,1373,64,5,2023-10-14
123202,2753,76,4,2023-06-04
123203,209,65,2,2023-10-17
123204,1653,35,5,2023-07-20
123205,3317,87,3,2023-10-03
123206,694,13,1,2023-07-22
123207,2011,41,1,2023-12-03
123208,2830,19,2,2023-06-15
123209,1654,5,5,2023-09-01
123210,348,86,5,2023-09-04
123211,2618,65,1,2023-06-24
123212,4614,73,3,2023-05-31
123213,4517,56,4,2023-06-09
123214,2915,1,4,2023-07-31
123215,3311,16,2,2023-04-16
123216,3681,83,4,2023-11-11
123217,473,11,2,2023-02-14
123218,2104,12,4,2023-09-23
123219,928,47,5,2023-10-27
123220,3558,39,2,2023-01-18
123221,3474,19,1,2023-11-30
123222,1613,30,3,2023-11-09
123223,2884,83,1,2023-02-21
123224,4195,83,3,2023-02-28
123225,3641,37,1,2023-02-17
123226,4796,13,2,2023-09-02
123227,4254,92,4,2023-02-10
123228,1384,9,5,2023-11-14
123229,3571,51,3,2023-05-10
123230,2552,56,2,2023-06-03
123231,3488,72,2,2023-07-28
123232,3548,67,2,2023-03-04
123233,3839,33,1,2023-11-23
123234,1503,59,4,2023-06-10
123235,3099,19,5,2023-02-11
123236,1870,91,3,2023-05-29
123237,2992,19,3,2023-06-02
123238,1231,55,3,2023-12-28
123239,218,37,1,2023-07-30
123240,4408,12,2,2023-08-05
123241,2658,66,1,2023-07-25
123242,3930,38,3,2023-01-29
123243,3171,37,3,2023-12-15
123244,3527,78,2,2023-01-05
123245,2135,30,4,2023-08-21
123246,4793,41,1,2023-10-07
123247,2944,60,5,2023-10-23
123248,322,62,4,2023-12-10
123249,2548,93,1,2023-12-09
123250,4769,72,5,2023-04-05
123251,992,39,1,2023-10-24
123252,1741,32,4,2023-05-29
123253,110,65,4,2023-05-29
123254,3937,55,5,2023-09-21
123255,57,80,1,2023-04-03
123256,3530,76,2,2023-08-02
123257,2770,27,4,2023-10-07
123258,2927,97,5,2023-05-04
123259,2722,7,1,2023-01-03
123260,790,97,2,2023-06-01
123261,2531,12,1,2023-10-01
123262,102,81,4,2023-01-08
123263,2282,54,4,2023-03-09
123264,878,31,4,2023-12-03
123265,3492,42,1,2023-06-08
123266,2171,49,4,2023-10-01
123267,2936,15,3,2023-07-17
123268,21,13,2,2023-12-22
123269,4261,98,5,2023-02-02
123270,3534,26,4,2023-03-08
123271,4935,92,3,2023-08-17
123272,2245,70,3,2023-09-26
123273,988,32,4,2023-01-08
123274,2907,19,2,2023-01-11
123275,603,99,2,2023-07-26
123276,1466,15,4,2023-01-19
123277,4231,4,5,2023-10-04
123278,4857,95,3,2023-09-16
123279,4552,34,5,2023-02-08
123280,1752,6,2,2023-03-17
123281,4556,35,1,2023-12-12
123282,4961,86,2,2023-01-28
123283,2302,42,3,2023-05-04
123284,2301,12,4,2023-09-01
123285,2484,46,3,2023-10-07
123286,1161,49,3,2023-10-09
123287,1289,33,3,2023-12-07
123288,4430,52,5,2023-02-18
123289,3793,64,3,2023-01-21
123290,28,61,5,2023-09-06
123291,755,86,4,2023-01-11
123292,431,3,4,2023-09-22
123293,4667,23,1,2023-06-03
123294,4678,8,2,2023-09-18
123295,851,18,2,2023-08-09
123296,3873,91,3,2023-05-18
123297,4264,54,1,2023-05-20
123298,158,15,2,2023-10-06
123299,1598,70,5,2023-04-01
123300,1820,2,5,2023-04-20
123301,243,53,3,2023-12-02
123302,4704,1,2,2023-09-22
123303,2369,73,5,2023-01-07
123304,2202,86,2,2023-07-14
123305,4676,20,3,2023-03-07
123306,212,24,4,2023-12-08
123307,4327,82,3,2023-12-17
123308,972,84,5,2023-02-24
123309,4069,31,4,2023-03-20
123310,3080,38,5,2023-01-30
123311,709,37,1,2023-07-19
123312,2295,1,1,2023-09-17
123313,2321,11,3,2023-01-01
123314,1662,40,4,2023-01-28
123315,3962,88,3,2023-05-14
123316,714,22,1,2023-10-12
123317,4326,9,1,2023-06-27
123318,2194,19,5,2023-01-03
123319,1200,23,4,2023-04-11
123320,4832,99,5,2023-02-11
123321,3176,31,3,2023-03-26
123322,1249,40,1,2023-02-16
123323,582,72,5,2023-10-25
123324,3857,86,5,2023-03-08
123325,1595,63,4,2023-05-10
123326,4924,66,5,2023-08-24
123327,2122,36,2,2023-01-23
123328,2946,39,5,2023-01-06
123329,3064,90,2,2023-01-04
123330,2319,73,1,2023-04-15
123331,4209,90,1,2023-07-23
123332,2185,10,3,2023-12-11
123333,4344,92,1,2023-09-20
123334,2515,88,1,2023-10-12
123335,3746,44,1,2023-11-26
123336,332,75,2,2023-11-29
123337,2431,68,5,2023-09-17
123338,1754,93,2,2023-01-18
123339,4360,2,5,2023-02-23
123340,2064,85,5,2023-09-07
123341,4343,98,5,2023-01-08
123342,32,20,2,2023-04-12
123343,2599,52,5,2023-09-14
123344,3941,96,2,2023-09-29
123345,571,12,5,2023-05-26
123346,414,29,2,2023-08-25
123347,851,20,2,2023-01-26
123348,365,41,3,2023-02-25
123349,3630,32,5,2023-08-10
123350,3009,20,1,2023-07-14
123351,4400,59,1,2023-05-11
123352,4168,50,1,2023-11-02
123353,4938,76,1,2023-01-27
123354,4325,52,1,2023-08-04
123355,4060,50,1,2023-08-19
123356,1,86,2,2023-10-31
123357,4099,62,4,2023-04-03
123358,3747,87,4,2023-07-01
123359,712,33,2,2023-03-07
123360,981,86,4,2023-12-22
123361,4135,43,2,2023-01-25
123362,2649,51,4,2023-01-04
123363,603,93,1,2023-11-22
123364,1366,6,1,2023-06-03
123365,4079,21,5,2023-07-16
123366,4658,74,5,2023-07-29
123367,3825,23,4,2023-08-02
123368,3659,58,4,2023-04-24
123369,3644,16,4,2023-12-26
123370,4055,55,5,2023-04-18
123371,421,51,4,2023-06-06
123372,1119,78,3,2023-06-13
123373,1867,3,2,2023-02-04
123374,4236,35,3,2023-11-04
123375,3937,62,2,2023-04-04
123376,3371,46,4,2023-05-20
123377,2994,97,3,2023-11-23
123378,4804,45,1,2023-08-04
123379,51,31,5,2023-09-13
123380,585,83,2,2023-04-04
123381,2700,40,3,2023-12-24
123382,2734,79,2,2023-04-26
123383,1515,100,2,2023-06-19
123384,2688,91,1,2023-08-04
123385,4983,32,4,2023-03-28
123386,560,66,3,2023-03-15
123387,716,77,2,2023-11-07
123388,1532,31,4,2023-01-20
123389,4430,48,2,2023-02-09
123390,1265,24,5,2023-05-20
123391,4085,54,1,2023-12-06
123392,4935,63,2,2023-04-10
123393,4135,72,3,2023-02-26
123394,2560,40,5,2023-01-05
123395,180,58,5,2023-05-16
123396,3240,16,3,2023-11-23
123397,1860,73,3,2023-10-24
123398,1885,69,4,2023-10-06
123399,1380,92,1,2023-05-10
123400,3418,84,1,2023-11-21
123401,4003,73,3,2023-04-27
123402,3115,42,2,2023-04-14
123403,1772,19,3,2023-05-14
123404,897,41,2,2023-08-22
123405,3485,9,4,2023-09-12
123406,3512,37,2,2023-12-07
123407,4232,90,3,2023-04-15
123408,4554,63,4,2023-03-11
123409,4670,40,3,2023-04-09
123410,3534,54,2,2023-09-07
123411,4775,46,4,2023-05-22
123412,4800,92,3,2023-07-24
123413,3891,61,3,2023-12-07
123414,1996,1,2,2023-04-05
123415,3470,86,5,2023-09-30
123416,4449,85,3,2023-10-21
123417,954,83,2,2023-08-08
123418,28,10,5,2023-10-09
123419,1242,35,1,2023-06-19
123420,844,17,5,2023-01-10
123421,4767,45,4,2023-06-04
123422,2633,99,4,2023-03-03
123423,12,19,4,2023-02-14
123424,4285,98,2,2023-09-01
123425,4908,77,4,2023-04-14
123426,758,26,4,2023-08-19
123427,2122,41,4,2023-08-11
123428,2361,33,4,2023-08-16
123429,2779,26,1,2023-09-12
123430,3538,50,1,2023-10-02
123431,2036,48,2,2023-06-08
123432,807,2,4,2023-03-07
123433,2903,7,4,2023-12-24
123434,2406,71,5,2023-08-03
123435,2031,96,2,2023-11-12
123436,3643,99,1,2023-08-23
123437,2635,25,5,2023-10-06
123438,558,96,2,2023-10-12
123439,3047,98,3,2023-07-18
123440,3931,11,4,2023-02-18
123441,4265,69,3,2023-04-27
123442,2231,49,1,2023-02-20
123443,145,8,5,2023-05-08
123444,3623,30,4,2023-09-04
123445,148,26,4,2023-08-28
123446,4001,74,4,2023-06-04
123447,1367,15,1,2023-11-21
123448,438,15,3,2023-09-10
123449,2495,20,2,2023-01-23
123450,1409,36,2,2023-12-29
123451,2482,15,2,2023-08-06
123452,386,35,4,2023-04-06
123453,2528,65,4,2023-09-15
123454,281,33,1,2023-02-09
123455,2497,3,4,2023-05-11
123456,4346,34,1,2023-08-22
123457,4617,91,2,2023-05-21
123458,183,26,3,2023-02-19
123459,2938,57,1,2023-07-04
123460,699,31,2,2023-05-19
123461,581,79,3,2023-06-29
123462,1068,1,5,2023-09-04
123463,4665,59,3,2023-01-13
123464,2335,94,5,2023-11-12
123465,2639,23,5,2023-07-19
123466,813,12,1,2023-12-11
123467,1176,29,1,2023-05-02
123468,3847,83,5,2023-10-21
123469,2695,100,3,2023-07-25
123470,4686,95,5,2023-07-12
123471,4568,80,2,2023-05-12
123472,3387,3,5,2023-02-20
123473,4262,58,4,2023-08-22
123474,2693,66,4,2023-03-19
123475,1703,98,2,2023-08-13
123476,63,7,3,2023-06-24
123477,2304,35,2,2023-05-03
123478,2226,39,1,2023-09-05
123479,1809,69,2,2023-09-16
123480,1222,27,1,2023-10-29
123481,3136,28,3,2023-03-23
123482,4154,50,3,2023-05-19
123483,178,27,1,2023-03-27
123484,188,90,2,2023-02-26
